pres_dem_seats,sen_dem_seats,cut_edges,pres_eg,sen_eg,latino_districts
34,37,443,0.1507958092895658,0.12773975587166542,2
34,37,440,0.1507958092895658,0.12773975587166542,2
34,37,444,0.1507958092895658,0.12773975587166542,2
34,37,443,0.1507958092895658,0.12773975587166542,2
34,37,446,0.1507958092895658,0.12773975587166542,2
35,37,442,0.1834007347144704,0.12773975587166542,2
35,37,444,0.1834007347144704,0.12773975587166542,2
35,37,444,0.1834007347144704,0.12773975587166542,2
35,37,441,0.1834007347144704,0.12773975587166542,2
35,37,443,0.1834007347144704,0.12773975587166542,2
35,37,443,0.1834007347144704,0.12773975587166542,2
35,37,443,0.1834007347144704,0.12773975587166542,2
35,37,443,0.1834007347144704,0.12773975587166542,2
35,37,444,0.1834007347144704,0.12773975587166542,2
35,37,443,0.1834007347144704,0.12773975587166542,2
35,37,446,0.1834007347144704,0.12773975587166542,2
35,37,447,0.1834007347144704,0.12773975587166542,2
35,37,445,0.1834007347144704,0.12773975587166542,2
35,37,443,0.1834007347144704,0.12773975587166542,2
35,37,442,0.18589970989814902,0.12773975587166542,2
35,37,445,0.18589970989814902,0.12773975587166542,2
35,37,443,0.18589970989814902,0.12773975587166542,2
35,37,450,0.18589970989814902,0.12773975587166542,2
35,37,449,0.18589970989814902,0.12773975587166542,2
35,37,449,0.18589970989814902,0.12773975587166542,2
35,37,449,0.18589970989814902,0.12773975587166542,2
35,37,450,0.18589970989814902,0.12773975587166542,2
35,37,445,0.18589970989814902,0.12773975587166542,2
35,37,445,0.18589970989814902,0.12773975587166542,2
35,37,444,0.18589970989814902,0.12773975587166542,2
35,37,443,0.18589970989814902,0.12773975587166542,2
35,37,443,0.18589970989814902,0.12773975587166542,2
35,37,446,0.18589970989814902,0.12773975587166542,2
35,37,446,0.18589970989814902,0.12773975587166542,2
35,37,448,0.18589970989814902,0.12773975587166542,2
35,37,447,0.18589970989814902,0.12773975587166542,2
35,37,449,0.18589970989814902,0.12773975587166542,2
35,37,447,0.18589970989814902,0.12773975587166542,2
35,37,447,0.18589970989814902,0.12773975587166542,2
35,37,447,0.18589970989814902,0.12773975587166542,2
35,37,444,0.18589970989814902,0.12773975587166542,2
35,37,444,0.18589970989814902,0.12773975587166542,2
34,37,443,0.16333404282155584,0.12773975587166542,2
34,37,442,0.16333404282155584,0.12773975587166542,2
34,37,438,0.16333404282155584,0.12773975587166542,2
34,37,440,0.16333404282155584,0.12773975587166542,2
34,37,440,0.16333404282155584,0.12773975587166542,2
34,37,441,0.16333404282155584,0.12773975587166542,2
34,37,441,0.16065178318039922,0.12773975587166542,2
34,37,441,0.16065178318039922,0.12773975587166542,2
34,37,441,0.16065178318039922,0.12773975587166542,2
34,37,443,0.16065178318039922,0.12773975587166542,2
34,37,441,0.16192097877841893,0.12773975587166542,2
34,37,441,0.16192097877841893,0.12773975587166542,2
34,37,441,0.16192097877841893,0.12773975587166542,2
34,37,441,0.16192097877841893,0.12773975587166542,2
34,37,446,0.16192097877841893,0.12773975587166542,2
34,37,447,0.16192097877841893,0.12773975587166542,2
34,37,437,0.16192097877841893,0.12773975587166542,2
34,37,437,0.16192097877841893,0.12773975587166542,2
34,37,440,0.16192097877841893,0.12773975587166542,2
34,37,439,0.16192097877841893,0.12773975587166542,2
34,37,438,0.16192097877841893,0.12773975587166542,2
34,37,435,0.16192097877841893,0.12773975587166542,2
34,37,433,0.16192097877841893,0.12773975587166542,2
34,37,434,0.16192097877841893,0.12773975587166542,2
34,37,432,0.16192097877841893,0.12773975587166542,2
34,37,432,0.16192097877841893,0.12773975587166542,2
34,37,430,0.1609907608867026,0.12773975587166542,2
33,37,428,0.1242865701762684,0.12773975587166542,2
33,37,427,0.1242865701762684,0.12773975587166542,2
33,37,426,0.1242865701762684,0.12773975587166542,2
33,37,427,0.1242865701762684,0.12773975587166542,2
33,37,428,0.1242865701762684,0.12773975587166542,2
33,37,428,0.1242865701762684,0.12773975587166542,2
33,37,428,0.1242865701762684,0.12773975587166542,2
33,37,425,0.12596766310345914,0.12773975587166542,2
33,37,427,0.12273752089048655,0.12773975587166542,2
33,37,427,0.12273752089048655,0.12773975587166542,2
33,37,425,0.12273752089048655,0.12773975587166542,2
33,37,426,0.12273752089048655,0.12773975587166542,2
33,37,424,0.12273752089048655,0.12773975587166542,2
33,37,424,0.12273752089048655,0.12773975587166542,2
33,37,426,0.12273752089048655,0.12773975587166542,2
33,37,426,0.12273752089048655,0.12773975587166542,2
33,37,423,0.12273752089048655,0.12773975587166542,2
33,37,424,0.12273752089048655,0.12773975587166542,2
33,37,425,0.12273752089048655,0.12773975587166542,2
33,37,427,0.12289321413931195,0.12773975587166542,2
33,37,427,0.12289321413931195,0.12773975587166542,2
33,37,427,0.12289321413931195,0.12773975587166542,2
33,37,430,0.12289321413931195,0.12773975587166542,2
33,37,431,0.12289321413931195,0.12773975587166542,2
33,37,429,0.13225451707501656,0.12773975587166542,2
33,37,426,0.13225451707501656,0.12773975587166542,2
33,37,428,0.13225451707501656,0.12773975587166542,2
33,37,429,0.13225451707501656,0.12773975587166542,2
33,37,435,0.12934364456216693,0.12773975587166542,2
33,37,433,0.12934364456216693,0.12773975587166542,2
33,37,432,0.12934364456216693,0.12773975587166542,2
33,37,431,0.12934364456216693,0.12773975587166542,2
33,37,433,0.12014197647652382,0.12773975587166542,2
33,37,432,0.12014197647652382,0.12773975587166542,2
33,37,437,0.12014197647652382,0.12773975587166542,2
33,37,436,0.12354751994450225,0.12773975587166542,2
33,37,436,0.12354751994450225,0.12773975587166542,2
33,37,438,0.12354751994450225,0.12773975587166542,2
33,37,437,0.12354751994450225,0.12773975587166542,2
33,37,436,0.12354751994450225,0.12773975587166542,2
33,37,436,0.12354751994450225,0.12773975587166542,2
33,37,436,0.12354751994450225,0.12773975587166542,2
33,37,438,0.12354751994450225,0.12773975587166542,2
33,37,437,0.12354751994450225,0.12773975587166542,2
33,37,436,0.12354751994450225,0.12773975587166542,2
33,37,437,0.12274934569419481,0.12773975587166542,2
33,37,433,0.1193122694163277,0.12773975587166542,2
33,37,435,0.1193122694163277,0.12773975587166542,2
33,37,434,0.1193122694163277,0.12773975587166542,2
33,37,436,0.1193122694163277,0.12773975587166542,1
33,37,433,0.1193122694163277,0.12773975587166542,1
33,37,433,0.1193122694163277,0.12773975587166542,1
33,37,433,0.1193122694163277,0.12773975587166542,1
33,37,433,0.11971628354302652,0.12773975587166542,1
33,37,431,0.11971628354302652,0.12773975587166542,1
33,37,431,0.11971628354302652,0.12773975587166542,1
33,37,431,0.12432204458739318,0.12773975587166542,1
33,37,433,0.12432204458739318,0.13218416428706056,1
33,37,433,0.12432204458739318,0.13218416428706056,1
33,37,434,0.12432204458739318,0.13218416428706056,1
33,37,433,0.12432204458739318,0.13218416428706056,1
33,37,432,0.12432204458739318,0.13218416428706056,1
33,38,435,0.12102292435278908,0.16820150416777288,1
33,38,435,0.12102292435278908,0.16820150416777288,1
33,38,435,0.12102292435278908,0.16820150416777288,1
33,38,438,0.12102292435278908,0.16820150416777288,1
33,38,437,0.12102292435278908,0.16820150416777288,1
33,38,439,0.12402248289345064,0.16820150416777288,1
34,38,440,0.15657813830290418,0.16820150416777288,1
34,38,437,0.15657813830290418,0.16820150416777288,1
34,38,437,0.15657813830290418,0.16820150416777288,1
34,38,433,0.15657813830290418,0.16820150416777288,1
34,38,432,0.15657813830290418,0.16820150416777288,1
34,38,435,0.15657813830290418,0.16820150416777288,1
33,38,430,0.13771954718885,0.16820150416777288,1
33,38,430,0.13771954718885,0.16820150416777288,1
32,38,431,0.10861673446220793,0.16820150416777288,1
32,38,434,0.10861673446220793,0.16820150416777288,1
32,38,434,0.10861673446220793,0.16820150416777288,1
32,38,433,0.10861673446220793,0.16820150416777288,1
32,38,434,0.10861673446220793,0.16820150416777288,1
32,38,434,0.10861673446220793,0.16820150416777288,1
32,38,437,0.10861673446220793,0.16820150416777288,1
32,38,438,0.10861673446220793,0.16820150416777288,1
32,38,441,0.10861673446220793,0.16820150416777288,1
32,38,442,0.10861673446220793,0.16820150416777288,1
32,38,442,0.10861673446220793,0.16820150416777288,1
32,38,444,0.10861673446220793,0.16820150416777288,1
32,38,444,0.10861673446220793,0.16820150416777288,1
32,38,444,0.10861673446220793,0.16820150416777288,1
32,38,444,0.10861673446220793,0.16820150416777288,1
32,38,442,0.10861673446220793,0.16820150416777288,1
32,38,444,0.11698278308580078,0.16820150416777288,1
32,38,445,0.11698278308580078,0.16820150416777288,1
32,38,443,0.11698278308580078,0.16820150416777288,1
32,38,442,0.1010843345000473,0.16820150416777288,1
32,38,444,0.1010843345000473,0.16820150416777288,1
32,38,440,0.1010843345000473,0.16820150416777288,1
32,38,440,0.1010843345000473,0.16820150416777288,1
32,38,439,0.1010843345000473,0.16820150416777288,1
32,38,443,0.1010843345000473,0.16820150416777288,1
32,38,443,0.1010843345000473,0.16820150416777288,1
32,38,443,0.1010843345000473,0.16820150416777288,1
32,38,439,0.1010843345000473,0.16820150416777288,1
32,38,441,0.1010843345000473,0.16820150416777288,1
32,38,438,0.1010843345000473,0.16820150416777288,1
32,38,440,0.1010843345000473,0.16820150416777288,1
32,38,438,0.1010843345000473,0.16820150416777288,1
32,38,435,0.1010843345000473,0.16820150416777288,1
32,38,435,0.1010843345000473,0.16820150416777288,1
32,38,440,0.1010843345000473,0.16820150416777288,1
32,38,435,0.1010843345000473,0.16820150416777288,1
32,38,433,0.1010843345000473,0.16820150416777288,1
32,38,433,0.1010843345000473,0.16820150416777288,1
32,38,434,0.1010843345000473,0.16820150416777288,1
32,38,439,0.1010843345000473,0.16820150416777288,1
32,38,439,0.1010843345000473,0.16820150416777288,1
32,37,435,0.1010843345000473,0.139670550373002,1
32,37,435,0.1010843345000473,0.139670550373002,1
32,37,438,0.1010843345000473,0.139670550373002,1
32,37,443,0.1010843345000473,0.139670550373002,1
32,37,445,0.1010843345000473,0.139670550373002,1
32,37,445,0.1010843345000473,0.139670550373002,1
32,37,444,0.1010843345000473,0.139670550373002,1
32,37,449,0.1010843345000473,0.139670550373002,1
32,37,445,0.1010843345000473,0.139670550373002,1
32,37,438,0.1074441080944723,0.139670550373002,1
32,37,439,0.10271024500993284,0.139670550373002,1
32,37,440,0.10271024500993284,0.139670550373002,1
32,37,439,0.10271024500993284,0.139670550373002,1
32,37,441,0.10271024500993284,0.139670550373002,1
31,37,444,0.06824291300097751,0.139670550373002,1
31,37,443,0.06824291300097751,0.139670550373002,1
31,37,442,0.06824291300097751,0.139670550373002,1
31,37,443,0.06824291300097751,0.139670550373002,1
31,37,449,0.06824291300097751,0.139670550373002,1
31,37,455,0.06824291300097751,0.139670550373002,1
31,37,458,0.06824291300097751,0.139670550373002,1
31,37,458,0.06824291300097751,0.139670550373002,1
31,37,453,0.06824291300097751,0.139670550373002,1
32,37,453,0.09734572572761958,0.139670550373002,1
31,37,453,0.06824291300097751,0.139670550373002,1
31,37,451,0.06824291300097751,0.139670550373002,1
32,37,457,0.09734572572761958,0.139670550373002,0
32,37,466,0.09734572572761958,0.139670550373002,0
31,37,460,0.06824291300097751,0.139670550373002,1
31,37,465,0.06824291300097751,0.139670550373002,1
31,37,467,0.06824291300097751,0.139670550373002,1
31,37,467,0.06824291300097751,0.139670550373002,1
31,37,467,0.06824291300097751,0.139670550373002,1
31,37,467,0.06824291300097751,0.139670550373002,1
31,37,467,0.06824291300097751,0.139670550373002,1
31,37,464,0.06824291300097751,0.139670550373002,2
31,37,467,0.06824291300097751,0.139670550373002,2
31,38,471,0.0609627755179264,0.16820150416777288,2
31,38,469,0.0609627755179264,0.16820150416777288,2
31,38,469,0.0609627755179264,0.16820150416777288,2
31,38,469,0.0609627755179264,0.16820150416777288,2
31,38,469,0.0609627755179264,0.16820150416777288,2
31,38,469,0.059634455901365374,0.16820150416777288,2
31,38,471,0.059634455901365374,0.16820150416777288,2
31,38,472,0.059634455901365374,0.16820150416777288,2
31,38,469,0.059634455901365374,0.16820150416777288,2
31,38,467,0.059634455901365374,0.16820150416777288,2
31,38,468,0.059634455901365374,0.16820150416777288,2
31,38,468,0.059634455901365374,0.16820150416777288,2
31,38,462,0.059634455901365374,0.16820150416777288,2
31,38,462,0.059634455901365374,0.16820150416777288,2
31,38,458,0.059634455901365374,0.16820150416777288,2
31,38,455,0.059634455901365374,0.16820150416777288,2
31,38,454,0.059634455901365374,0.16820150416777288,2
31,38,454,0.059634455901365374,0.16820150416777288,2
32,38,448,0.0920896004792987,0.16820150416777288,2
32,38,448,0.0920896004792987,0.16820150416777288,2
32,37,444,0.09613171254690506,0.13637524344941218,2
32,37,436,0.09613171254690506,0.13637524344941218,2
32,37,433,0.09613171254690506,0.13637524344941218,2
32,37,430,0.09613171254690506,0.13637524344941218,2
33,37,432,0.11832686910730615,0.13637524344941218,2
33,37,433,0.11832686910730615,0.13637524344941218,2
33,37,433,0.11832686910730615,0.13637524344941218,2
33,37,433,0.11832686910730615,0.13637524344941218,2
33,37,438,0.11832686910730615,0.13637524344941218,2
33,37,437,0.11832686910730615,0.13637524344941218,2
33,37,436,0.11832686910730615,0.13637524344941218,2
33,37,436,0.11832686910730615,0.13637524344941218,2
33,37,443,0.11832686910730615,0.13637524344941218,2
33,37,441,0.11832686910730615,0.13637524344941218,2
33,37,437,0.1233346734777536,0.13637524344941218,2
33,37,437,0.12011832686910731,0.13637524344941218,2
33,37,437,0.12011832686910731,0.13637524344941218,2
33,37,433,0.12011832686910731,0.13637524344941218,2
33,37,433,0.12011832686910731,0.13637524344941218,2
33,37,436,0.12011832686910731,0.13637524344941218,2
33,37,436,0.12011832686910731,0.13218416428706056,2
33,37,433,0.12011832686910731,0.13218416428706056,2
33,37,432,0.12011832686910731,0.13299887116484843,2
33,37,432,0.12011832686910731,0.13299887116484843,2
33,37,433,0.12886868161321854,0.13299887116484843,2
33,37,431,0.12886868161321854,0.13299887116484843,2
33,37,433,0.12886868161321854,0.13299887116484843,2
33,37,431,0.12886868161321854,0.13299887116484843,2
33,37,433,0.12886868161321854,0.13299887116484843,2
33,37,433,0.12886868161321854,0.13299887116484843,2
33,37,430,0.12886868161321854,0.13299887116484843,2
33,37,433,0.12886868161321854,0.13299887116484843,2
33,37,434,0.12886868161321854,0.13299887116484843,2
33,37,431,0.12886868161321854,0.13540651238577384,2
33,37,434,0.1337345883391669,0.13540651238577384,2
33,37,429,0.1337345883391669,0.13540651238577384,2
33,37,429,0.1337345883391669,0.13540651238577384,2
33,37,429,0.1337345883391669,0.13540651238577384,2
33,37,429,0.1337345883391669,0.13540651238577384,2
33,37,430,0.1337345883391669,0.13540651238577384,2
33,37,430,0.1337345883391669,0.13540651238577384,2
33,37,425,0.1337345883391669,0.13540651238577384,2
33,37,426,0.1337345883391669,0.13540651238577384,2
33,37,426,0.1337345883391669,0.13540651238577384,2
33,37,424,0.1337345883391669,0.13540651238577384,2
33,37,425,0.1337345883391669,0.13540651238577384,2
33,37,428,0.1337345883391669,0.13540651238577384,2
33,37,429,0.1337345883391669,0.13540651238577384,2
33,37,428,0.1337345883391669,0.13540651238577384,2
33,37,427,0.1337345883391669,0.13540651238577384,2
33,37,432,0.1337345883391669,0.13540651238577384,2
33,37,432,0.1337345883391669,0.13540651238577384,2
33,37,432,0.1337345883391669,0.13540651238577384,2
33,37,428,0.1337345883391669,0.13540651238577384,2
33,37,428,0.1337345883391669,0.13540651238577384,2
33,37,429,0.1337345883391669,0.13540651238577384,2
33,37,425,0.1337345883391669,0.13540651238577384,2
33,37,420,0.1337345883391669,0.13540651238577384,2
33,37,419,0.1337345883391669,0.13540651238577384,2
32,37,420,0.10635425535269448,0.13540651238577384,2
33,37,418,0.13882122473433609,0.13540651238577384,2
33,37,412,0.13882122473433609,0.13540651238577384,2
33,37,412,0.13882122473433609,0.13540651238577384,2
33,37,413,0.13882122473433609,0.13540651238577384,2
33,37,413,0.13882122473433609,0.13540651238577384,2
33,37,410,0.13882122473433609,0.13540651238577384,2
33,37,409,0.13882122473433609,0.13540651238577384,2
33,37,408,0.13882122473433609,0.13540651238577384,2
33,37,408,0.13882122473433609,0.13540651238577384,2
32,37,409,0.11595993756503642,0.13540651238577384,2
32,37,409,0.11595993756503642,0.13540651238577384,2
32,37,409,0.11917628417368271,0.13540651238577384,2
32,37,409,0.11917628417368271,0.13540651238577384,2
32,37,417,0.11917628417368271,0.13540651238577384,3
32,37,413,0.11917628417368271,0.13540651238577384,2
32,37,413,0.11917628417368271,0.13540651238577384,2
32,37,414,0.11917628417368271,0.13540651238577384,2
32,37,414,0.11917628417368271,0.13540651238577384,2
32,37,417,0.11917628417368271,0.13540651238577384,2
32,37,415,0.11917628417368271,0.13540651238577384,2
32,37,414,0.11917628417368271,0.13540651238577384,2
32,37,418,0.11917628417368271,0.13540651238577384,2
32,37,423,0.11917628417368271,0.13540651238577384,2
32,37,424,0.11917628417368271,0.13540651238577384,2
32,37,427,0.11917628417368271,0.13540651238577384,2
32,37,427,0.11917628417368271,0.13540651238577384,2
32,37,428,0.11917628417368271,0.13540651238577384,2
32,37,432,0.11917628417368271,0.13540651238577384,2
32,37,432,0.11917628417368271,0.13540651238577384,2
32,37,430,0.11917628417368271,0.13540651238577384,2
32,37,428,0.11917628417368271,0.13540651238577384,2
32,37,422,0.11917628417368271,0.13540651238577384,2
32,37,423,0.11625949925897897,0.13245573324632318,2
32,37,424,0.11625949925897897,0.13245573324632318,2
32,37,420,0.11625949925897897,0.13245573324632318,2
32,37,424,0.11625949925897897,0.13245573324632318,3
32,37,422,0.11625949925897897,0.13245573324632318,3
32,37,423,0.11625949925897897,0.13245573324632318,3
32,37,423,0.11625949925897897,0.13245573324632318,3
32,37,422,0.11625949925897897,0.13245573324632318,3
32,37,423,0.11625949925897897,0.13245573324632318,3
32,37,427,0.11625949925897897,0.13245573324632318,3
32,37,424,0.11625949925897897,0.13245573324632318,3
32,37,424,0.11625949925897897,0.13245573324632318,3
32,37,425,0.11625949925897897,0.13245573324632318,3
32,37,423,0.11625949925897897,0.13245573324632318,3
32,37,423,0.11625949925897897,0.13245573324632318,3
32,37,423,0.11625949925897897,0.13245573324632318,3
32,37,420,0.11625949925897897,0.13245573324632318,3
32,37,421,0.11567811307665626,0.13189435562157878,3
32,37,421,0.11567811307665626,0.13189435562157878,3
32,37,421,0.11195132910793681,0.13189435562157878,3
32,37,421,0.11195132910793681,0.13189435562157878,3
32,37,421,0.11195132910793681,0.13189435562157878,3
33,37,421,0.13230378709046764,0.13189435562157878,3
33,37,420,0.13230378709046764,0.13189435562157878,3
33,37,419,0.13230378709046764,0.13189435562157878,3
33,37,419,0.13230378709046764,0.13189435562157878,3
33,37,419,0.13230378709046764,0.13189435562157878,3
33,37,417,0.13230378709046764,0.13189435562157878,3
33,37,410,0.13230378709046764,0.13189435562157878,3
33,37,408,0.13230378709046764,0.13189435562157878,3
33,37,409,0.13230378709046764,0.13189435562157878,3
33,37,411,0.13230378709046764,0.13189435562157878,3
33,37,409,0.13230378709046764,0.13189435562157878,3
33,37,410,0.13230378709046764,0.13189435562157878,3
34,37,410,0.1624629489483808,0.13189435562157878,3
34,37,416,0.1624629489483808,0.13189435562157878,3
34,37,418,0.1624629489483808,0.13189435562157878,3
34,37,419,0.1624629489483808,0.13189435562157878,3
34,37,419,0.1624629489483808,0.13189435562157878,3
34,37,414,0.1624629489483808,0.13189435562157878,2
34,37,412,0.1624629489483808,0.13189435562157878,2
34,37,412,0.1624629489483808,0.13189435562157878,2
34,37,404,0.1624629489483808,0.13189435562157878,2
34,37,403,0.1624629489483808,0.13189435562157878,2
34,37,403,0.1624629489483808,0.13189435562157878,2
34,37,403,0.1624629489483808,0.13189435562157878,2
34,37,406,0.1624629489483808,0.13189435562157878,2
34,37,407,0.1624629489483808,0.13189435562157878,2
34,37,412,0.1624629489483808,0.13189435562157878,2
34,37,416,0.1624629489483808,0.13189435562157878,2
34,37,416,0.1624629489483808,0.13189435562157878,2
34,37,416,0.1624629489483808,0.13189435562157878,2
34,37,420,0.1624629489483808,0.13189435562157878,2
34,37,423,0.15955207643553118,0.13189435562157878,2
34,37,423,0.15955207643553118,0.13189435562157878,2
34,37,423,0.15955207643553118,0.13189435562157878,2
34,37,420,0.15955207643553118,0.13189435562157878,2
34,37,425,0.15955207643553118,0.13189435562157878,2
34,37,428,0.15955207643553118,0.13189435562157878,2
34,37,428,0.15955207643553118,0.13189435562157878,2
34,37,428,0.15955207643553118,0.13189435562157878,2
34,37,431,0.15955207643553118,0.13189435562157878,2
34,37,432,0.15955207643553118,0.13189435562157878,2
34,37,432,0.15955207643553118,0.13189435562157878,2
34,37,427,0.15955207643553118,0.13189435562157878,2
34,37,424,0.15955207643553118,0.13189435562157878,2
34,37,423,0.15955207643553118,0.13189435562157878,2
34,37,424,0.15955207643553118,0.13189435562157878,2
34,37,426,0.15955207643553118,0.13189435562157878,2
34,37,424,0.15955207643553118,0.13189435562157878,2
34,37,423,0.15955207643553118,0.13189435562157878,2
34,37,426,0.15955207643553118,0.13189435562157878,2
34,37,424,0.16305024753255762,0.13540651238577384,2
34,37,426,0.16305024753255762,0.13540651238577384,2
35,37,430,0.19431108693595686,0.13540651238577384,2
35,37,428,0.19431108693595686,0.13540651238577384,2
35,37,431,0.19431108693595686,0.13540651238577384,2
35,37,429,0.19431108693595686,0.13540651238577384,2
35,37,431,0.19431108693595686,0.13540651238577384,2
35,37,431,0.19431108693595686,0.13540651238577384,2
35,37,432,0.19431108693595686,0.13540651238577384,1
35,37,428,0.19431108693595686,0.13540651238577384,1
35,37,424,0.19431108693595686,0.13540651238577384,1
34,37,421,0.16855272285813389,0.13540651238577384,1
34,37,422,0.16855272285813389,0.13540651238577384,1
34,37,422,0.16855272285813389,0.13540651238577384,1
34,37,422,0.16855272285813389,0.13540651238577384,1
34,37,422,0.16855272285813389,0.13540651238577384,1
34,37,422,0.16855272285813389,0.13540651238577384,1
34,37,424,0.16855272285813389,0.13540651238577384,1
34,37,424,0.16855272285813389,0.13540651238577384,1
33,37,427,0.13461750701605021,0.13540651238577384,1
32,37,426,0.10052265632390503,0.13540651238577384,1
33,37,424,0.1344578721659887,0.13540651238577384,1
33,37,423,0.1344578721659887,0.13540651238577384,1
33,37,420,0.1344578721659887,0.13540651238577384,1
33,37,417,0.1344578721659887,0.13540651238577384,1
33,37,418,0.1344578721659887,0.13540651238577384,1
33,37,416,0.1344578721659887,0.13540651238577384,1
33,37,422,0.1344578721659887,0.13540651238577384,1
33,37,421,0.1344578721659887,0.13540651238577384,1
33,37,421,0.1344578721659887,0.13540651238577384,1
33,37,421,0.1344578721659887,0.13540651238577384,1
33,37,422,0.1344578721659887,0.13540651238577384,1
33,37,422,0.1344578721659887,0.13540651238577384,1
33,37,425,0.1344578721659887,0.13540651238577384,1
33,37,429,0.1344578721659887,0.13540651238577384,1
33,37,429,0.1344578721659887,0.13540651238577384,1
33,37,431,0.1344578721659887,0.13540651238577384,1
33,37,430,0.1344578721659887,0.13540651238577384,1
33,37,432,0.13144057641976475,0.13540651238577384,1
33,37,437,0.13144057641976475,0.13540651238577384,1
33,37,432,0.13144057641976475,0.13540651238577384,1
33,37,429,0.13144057641976475,0.13540651238577384,1
33,37,430,0.13144057641976475,0.13540651238577384,1
33,37,430,0.13144057641976475,0.13540651238577384,1
33,37,427,0.13144057641976475,0.13540651238577384,1
33,37,427,0.13144057641976475,0.13540651238577384,1
33,37,430,0.13144057641976475,0.13540651238577384,1
33,37,429,0.13144057641976475,0.13540651238577384,1
33,37,429,0.13144057641976475,0.13540651238577384,1
33,37,434,0.13144057641976475,0.13540651238577384,1
33,37,434,0.13144057641976475,0.13540651238577384,1
33,37,434,0.13144057641976475,0.13540651238577384,1
33,37,439,0.13144057641976475,0.13540651238577384,1
33,37,438,0.13144057641976475,0.13540651238577384,1
33,37,439,0.13144057641976475,0.13540651238577384,1
33,37,441,0.12965503105981774,0.13540651238577384,1
33,37,442,0.12965503105981774,0.13540651238577384,1
33,37,439,0.12965503105981774,0.13540651238577384,1
33,37,439,0.12965503105981774,0.13540651238577384,1
34,37,440,0.15417967395074575,0.13540651238577384,1
34,37,441,0.15417967395074575,0.13540651238577384,1
34,37,441,0.15417967395074575,0.13540651238577384,1
34,37,442,0.15417967395074575,0.13540651238577384,1
34,37,442,0.15640273704789834,0.13540651238577384,1
34,37,438,0.15640273704789834,0.13540651238577384,1
34,37,438,0.15640273704789834,0.13540651238577384,1
34,37,438,0.15640273704789834,0.13540651238577384,1
33,37,435,0.13366363951691734,0.13540651238577384,1
33,37,435,0.13366363951691734,0.13540651238577384,1
33,37,435,0.13366363951691734,0.13540651238577384,1
33,37,430,0.13366363951691734,0.13540651238577384,1
33,37,430,0.13366363951691734,0.13540651238577384,2
33,37,429,0.13366363951691734,0.13540651238577384,2
33,37,426,0.13366363951691734,0.13540651238577384,2
33,37,424,0.13366363951691734,0.13540651238577384,2
33,37,424,0.13366363951691734,0.13540651238577384,2
33,37,431,0.13012605240753003,0.13540651238577384,2
33,37,430,0.13193721817551163,0.13540651238577384,2
34,37,432,0.1637814145618516,0.13540651238577384,2
34,37,435,0.1637814145618516,0.13540651238577384,2
34,37,436,0.1637814145618516,0.13540651238577384,1
34,37,438,0.1637814145618516,0.14239434650172567,1
34,37,440,0.15618003657805948,0.14239434650172567,1
34,37,440,0.15618003657805948,0.14239434650172567,1
34,37,443,0.15618003657805948,0.14239434650172567,1
34,37,444,0.15618003657805948,0.14239434650172567,1
34,37,441,0.15618003657805948,0.14239434650172567,1
34,37,442,0.15618003657805948,0.14239434650172567,1
34,37,441,0.15618003657805948,0.14239434650172567,1
34,37,442,0.15618003657805948,0.14239434650172567,1
34,37,443,0.15618003657805948,0.14239434650172567,1
34,37,441,0.15618003657805948,0.14239434650172567,1
34,37,444,0.15618003657805948,0.14239434650172567,1
34,37,451,0.15618003657805948,0.14239434650172567,1
34,37,447,0.15618003657805948,0.14239434650172567,1
34,37,447,0.15618003657805948,0.14239434650172567,1
34,37,449,0.15446346923974397,0.14239434650172567,1
34,37,440,0.15446346923974397,0.14239434650172567,1
34,37,438,0.15446346923974397,0.14239434650172567,1
34,37,435,0.15446346923974397,0.14239434650172567,1
34,37,436,0.1515466843250402,0.139443567362275,1
34,37,433,0.1515466843250402,0.139443567362275,1
34,37,433,0.1515466843250402,0.139443567362275,1
34,37,433,0.1515466843250402,0.139443567362275,1
34,37,432,0.1515466843250402,0.139443567362275,1
34,37,434,0.1515466843250402,0.13646238871245914,1
34,37,433,0.1515466843250402,0.13646238871245914,1
34,37,433,0.1515466843250402,0.13646238871245914,1
34,37,435,0.1515466843250402,0.13646238871245914,1
34,37,435,0.1515466843250402,0.13646238871245914,1
33,37,435,0.11921570018604358,0.13646238871245914,1
33,37,433,0.11921570018604358,0.13646238871245914,1
33,37,438,0.11921570018604358,0.13646238871245914,1
33,37,434,0.11921570018604358,0.13646238871245914,1
33,37,437,0.11921570018604358,0.13646238871245914,1
33,37,437,0.11921570018604358,0.13646238871245914,1
33,37,434,0.11921570018604358,0.13646238871245914,1
33,37,431,0.11921570018604358,0.13671977123355133,1
33,37,432,0.11921570018604358,0.13671977123355133,1
33,37,428,0.11921570018604358,0.13671977123355133,1
33,37,428,0.11921570018604358,0.13671977123355133,1
33,37,428,0.11921570018604358,0.13671977123355133,1
33,37,429,0.11921570018604358,0.13671977123355133,1
33,37,428,0.11921570018604358,0.13245573324632318,1
33,37,430,0.11921570018604358,0.13245573324632318,1
33,37,431,0.11921570018604358,0.13245573324632318,1
33,37,430,0.11921570018604358,0.13245573324632318,1
33,37,436,0.11921570018604358,0.13245573324632318,1
33,37,436,0.11921570018604358,0.13245573324632318,1
33,37,439,0.11506913568568095,0.13245573324632318,1
33,37,439,0.11506913568568095,0.13245573324632318,1
